d,ell,m,alpha,beta,flavors_at_source,Norm,Re,Im,confidence_level
7,3,1,tau,tau,"(0,1,0)",2.855988809603504e-41,1.907658381042368e-41,1.7864325586750468e-41,68
7,3,2,e,e,agnostic,4.201326188963647e-41,3.0938541200360997e-41,3.020125333680933e-41,68
7,3,2,e,e,"(1/3,2/3,0)",4.3126225135526367e-41,3.077601781904346e-41,3.151394060483703e-41,68
7,3,2,e,e,"(1,0,0)",1.7734128996020722e-41,1.6212291607719846e-41,5.3707183767507325e-42,68
7,3,2,e,e,"(0,1,0)",3.6402291390694055e-41,2.6679313838272104e-41,2.319796145943269e-41,68
7,3,2,e,mu,agnostic,3.785571825990225e-41,2.6447678078943983e-41,2.6624630688271824e-41,68
7,3,2,e,mu,"(1/3,2/3,0)",3.763649464067788e-41,2.605667298543116e-41,2.614965452890421e-41,68
7,3,2,e,mu,"(1,0,0)",3.625692808188323e-41,2.553584889834116e-41,2.607356046838819e-41,68
7,3,2,e,mu,"(0,1,0)",3.7447038065752255e-41,2.6037804422238603e-41,2.6234964222813083e-41,68
7,3,2,e,tau,agnostic,4.1350983874011554e-41,3.0410679023043456e-41,2.99327717092439e-41,68
7,3,2,e,tau,"(1/3,2/3,0)",3.5803916996837887e-41,2.4861125682555176e-41,2.4418798553910353e-41,68
7,3,2,e,tau,"(1,0,0)",4.0821228958775047e-41,2.889556214107518e-41,2.956195763040396e-41,68
7,3,2,e,tau,"(0,1,0)",1.8386131543522975e-41,1.2796756094019398e-41,1.220218939048475e-41,68
7,3,2,mu,e,agnostic,3.7266876896869246e-41,2.6175341183150157e-41,2.5920770527937904e-41,68
7,3,2,mu,e,"(1/3,2/3,0)",3.754873831266696e-41,2.6397238950242253e-41,2.560007582272184e-41,68
7,3,2,mu,e,"(1,0,0)",3.6320207461619663e-41,2.55185099731535e-41,2.5632539975344035e-41,68
7,3,2,mu,e,"(0,1,0)",3.69412933243481e-41,2.5530729523789536e-41,2.6548853979840387e-41,68
7,3,2,mu,mu,agnostic,3.8164382814206364e-41,2.6488543459092683e-41,2.624599793057222e-41,68
7,3,2,mu,mu,"(1/3,2/3,0)",3.4943238445349677e-41,2.3677818214838517e-41,2.3227405932862066e-41,68
7,3,2,mu,mu,"(1,0,0)",3.5534391449768807e-41,2.211420273524032e-41,1.9405166806099847e-41,68
7,3,2,mu,mu,"(0,1,0)",1.3350578734860232e-41,8.042672699011945e-42,7.791362058824724e-42,68
7,3,2,mu,tau,agnostic,4.1596214443949584e-41,3.0318189241180846e-41,2.9289122332210843e-41,68
7,3,2,mu,tau,"(1/3,2/3,0)",4.318068166036463e-41,3.1707505954913147e-41,3.164776726033377e-41,68
7,3,2,mu,tau,"(1,0,0)",1.2183066787368514e-41,1.1257069178799994e-41,3.202244538766643e-42,68
7,3,2,mu,tau,"(0,1,0)",3.4387799036400807e-41,2.365225139424353e-41,2.163506140646551e-41,68
7,3,2,tau,e,agnostic,4.0777467726801704e-41,2.9035186231592943e-41,2.9876660988706684e-41,68
7,3,2,tau,e,"(1/3,2/3,0)",3.54881594116943e-41,2.4800881487439005e-41,2.38984979973211e-41,68
7,3,2,tau,e,"(1,0,0)",4.0866043007151275e-41,2.88900268614648e-41,2.8932883485951844e-41,68
7,3,2,tau,e,"(0,1,0)",1.8932525792273968e-41,1.3168699031758162e-41,1.2969580898346476e-41,68
7,3,2,tau,mu,agnostic,4.1640478298905164e-41,2.8702076491100437e-41,3.0288223551653803e-41,68
7,3,2,tau,mu,"(1/3,2/3,0)",,3.1099067214115993e-41,,68
7,3,2,tau,mu,"(1,0,0)",1.2391323882464006e-41,1.1530662461978714e-41,3.2367387455111507e-42,68
7,3,2,tau,mu,"(0,1,0)",3.4685155196882377e-41,2.463257611457191e-41,2.2825320912971048e-41,68
7,3,2,tau,tau,agnostic,3.3381864425172324e-41,2.2757376545131962e-41,2.145158922486121e-41,68
7,3,2,tau,tau,"(1/3,2/3,0)",3.301642244298751e-41,2.2935099596526868e-41,2.1320010202515598e-41,68
7,3,2,tau,tau,"(1,0,0)",2.2864268445759837e-42,1.603371770476396e-42,1.2323281787275895e-42,68
7,3,2,tau,tau,"(0,1,0)",3.074090009440594e-41,2.057977955689947e-41,1.9693878716097326e-41,68
7,3,3,e,e,agnostic,4.148564731796992e-41,3.0469924124652216e-41,2.9959868415069487e-41,68
7,3,3,e,e,"(1/3,2/3,0)",4.2798292265159105e-41,3.1295987584035423e-41,3.1631378179716656e-41,68
7,3,3,e,e,"(1,0,0)",1.9140100636399943e-41,1.3322737151053334e-41,1.300318021458133e-41,68
7,3,3,e,e,"(0,1,0)",3.5796931146290675e-41,2.3261951813907645e-41,2.37417856847034e-41,68
7,3,3,e,mu,agnostic,3.68412763255622e-41,2.5255827836335897e-41,2.5296245214088124e-41,68
7,3,3,e,mu,"(1/3,2/3,0)",3.668293362252587e-41,2.556406139525682e-41,2.594578471020745e-41,68
7,3,3,e,mu,"(1,0,0)",3.532547900829081e-41,2.454724300578264e-41,2.416486096599645e-41,68
7,3,3,e,mu,"(0,1,0)",3.6941172145336296e-41,2.5672580217941236e-41,2.4936239464576993e-41,68
7,3,3,e,tau,agnostic,4.159012000313259e-41,2.9213061405557277e-41,3.027042798339123e-41,68
7,3,3,e,tau,"(1/3,2/3,0)",3.4467068733359636e-41,2.2328929635606598e-41,2.337543873752426e-41,68
7,3,3,e,tau,"(1,0,0)",4.285599618735363e-41,3.141980877939737e-41,3.1457442456513803e-41,68
7,3,3,e,tau,"(0,1,0)",1.5825046672652003e-41,1.0350179984827396e-41,1.0478486427725186e-41,68
7,3,3,mu,e,agnostic,3.6366043987988224e-41,2.5154690040492547e-41,2.459530455977548e-41,68
7,3,3,mu,e,"(1/3,2/3,0)",3.65297086363266e-41,2.5370474169715903e-41,2.4522258744286156e-41,68
7,3,3,mu,e,"(1,0,0)",3.5654755137788096e-41,2.5202643330426853e-41,2.4750727615972506e-41,68
7,3,3,mu,e,"(0,1,0)",3.586699251536316e-41,2.414365292377242e-41,2.5282937968127176e-41,68
7,3,3,mu,mu,agnostic,3.916953926516341e-41,2.708882062513969e-41,2.682486550395029e-41,68
7,3,3,mu,mu,"(1/3,2/3,0)",3.3977831758485267e-41,2.2744508296147667e-41,2.28707218999178e-41,68
7,3,3,mu,mu,"(1,0,0)",2.9893184074738306e-41,1.6747245725821592e-41,1.6721079268941072e-41,68
7,3,3,mu,mu,"(0,1,0)",1.2126033580515018e-41,7.577051762634324e-42,7.441935386566903e-42,68
7,3,3,mu,tau,agnostic,4.092885134487526e-41,2.9416928772709755e-41,2.9554943123357103e-41,68
7,3,3,mu,tau,"(1/3,2/3,0)",,3.1701582433497337e-41,,68
7,3,3,mu,tau,"(1,0,0)",1.4292674970356902e-41,8.951997238295119e-42,9.623981963617382e-42,68
7,3,3,mu,tau,"(0,1,0)",2.6380111877729386e-41,1.8118277901261887e-41,1.76615994402146e-41,68
7,3,3,tau,e,agnostic,4.148150098951462e-41,2.989423997766566e-41,2.9647838070235567e-41,68
7,3,3,tau,e,"(1/3,2/3,0)",3.4575460088908426e-41,2.3465339447255473e-41,2.3427526267107806e-41,68
7,3,3,tau,e,"(1,0,0)",,,3.0737378044827705e-41,68
7,3,3,tau,e,"(0,1,0)",1.6278158944431871e-41,1.1302635216044294e-41,1.0872466151237236e-41,68
7,3,3,tau,mu,agnostic,4.1371337810035586e-41,2.9889093077382076e-41,2.95282382308354e-41,68
7,3,3,tau,mu,"(1/3,2/3,0)",,,3.145082384778784e-41,68
7,3,3,tau,mu,"(1,0,0)",1.4342178792403468e-41,8.576403807558303e-42,9.85240928955508e-42,68
7,3,3,tau,mu,"(0,1,0)",2.6232182559599637e-41,1.7956411197090492e-41,1.74733793955734e-41,68
7,3,3,tau,tau,agnostic,3.381960032597487e-41,2.1889123187904932e-41,2.321632840331493e-41,68
7,3,3,tau,tau,"(1/3,2/3,0)",3.3640291113857956e-41,2.269813861331968e-41,2.2168091747650857e-41,68
7,3,3,tau,tau,"(1,0,0)",3.138848166569057e-42,1.936964515736543e-42,1.8430620680315626e-42,68
7,3,3,tau,tau,"(0,1,0)",2.8845121881803197e-41,1.818776909732388e-41,1.8462954361302643e-41,68
7,4,0,e,e,agnostic,2.9823827817995225e-41,2.9823827817995225e-41,,68
7,4,0,e,e,"(1/3,2/3,0)",,,,68
7,4,0,e,e,"(1,0,0)",1.6716483547691523e-41,1.6716483547691523e-41,,68
7,4,0,e,e,"(0,1,0)",2.6016551382345226e-41,2.6016551382345226e-41,,68
7,4,0,e,mu,agnostic,3.95457270754593e-41,2.783474968339865e-41,2.8197336051095115e-41,68
7,4,0,e,mu,"(1/3,2/3,0)",3.9061534592901754e-41,2.80344512016441e-41,2.7486346833443137e-41,68
7,4,0,e,mu,"(1,0,0)",3.8673324236731376e-41,2.811727430695967e-41,2.6998793738973463e-41,68
7,4,0,e,mu,"(0,1,0)",3.9407153684528726e-41,2.78622359780799e-41,2.8173958780559056e-41,68
7,4,0,e,tau,agnostic,4.1246159804085244e-41,2.860054654854521e-41,2.99477778068878e-41,68
7,4,0,e,tau,"(1/3,2/3,0)",3.65679114372947e-41,2.5323443135944075e-41,2.5206260275418205e-41,68
7,4,0,e,tau,"(1,0,0)",4.1854234181121536e-41,3.102469226930332e-41,2.9688409357814344e-41,68
7,4,0,e,tau,"(0,1,0)",2.1192938564977068e-41,1.3952315030721062e-41,1.4802085940803563e-41,68
7,4,0,mu,e,agnostic,3.9476072510302246e-41,2.8283839681219956e-41,2.714312767379761e-41,68
7,4,0,mu,e,"(1/3,2/3,0)",3.93635710893346e-41,2.7725770585671677e-41,2.8289515076620117e-41,68
7,4,0,mu,e,"(1,0,0)",4.0189654323267817e-41,2.865663638820574e-41,2.852860554011205e-41,68
7,4,0,mu,e,"(0,1,0)",4.0284805022419037e-41,2.883541838825585e-41,2.8368413560307937e-41,68
7,4,0,mu,mu,agnostic,2.36116860039764e-41,2.36116860039764e-41,,68
7,4,0,mu,mu,"(1/3,2/3,0)",2.3404126315057025e-41,2.3404126315057025e-41,,68
7,4,0,mu,mu,"(1,0,0)",8.14902963757775e-43,8.14902963757775e-43,,68
7,4,0,mu,mu,"(0,1,0)",3.661109768419389e-42,3.661109768419389e-42,,68
7,4,0,mu,tau,agnostic,4.1908686381990247e-41,3.0935385784158554e-41,2.9207396991853286e-41,68
7,4,0,mu,tau,"(1/3,2/3,0)",4.1282706889271124e-41,3.069452776180384e-41,2.832990585018089e-41,68
7,4,0,mu,tau,"(1,0,0)",2.0407059713321055e-41,1.7115242110449047e-41,9.530065427512423e-42,68
7,4,0,mu,tau,"(0,1,0)",3.4911376682484517e-41,2.7750142157470585e-41,1.8668537270027255e-41,68
7,4,0,tau,e,agnostic,4.2018998949163524e-41,2.9769247818010335e-41,3.014724053061301e-41,68
7,4,0,tau,e,"(1/3,2/3,0)",3.6259228625407527e-41,2.5407205118967266e-41,2.494873910523233e-41,68
7,4,0,tau,e,"(1,0,0)",4.1246159804085244e-41,3.0250640061028897e-41,2.99477778068878e-41,68
7,4,0,tau,e,"(0,1,0)",2.0593975887569528e-41,1.3802107680571929e-41,1.4085511335676119e-41,68
7,4,0,tau,mu,agnostic,4.1282706889271124e-41,3.069452776180384e-41,2.832990585018089e-41,68
7,4,0,tau,mu,"(1/3,2/3,0)",4.1908686381990247e-41,3.0935385784158554e-41,3.0902898536865436e-41,68
7,4,0,tau,mu,"(1,0,0)",2.036198376773417e-41,1.735267898680696e-41,9.335994681874764e-42,68
7,4,0,tau,mu,"(0,1,0)",3.4880791849657817e-41,2.777670418278789e-41,1.864166468449745e-41,68
7,4,0,tau,tau,agnostic,2.1907428120530643e-41,2.1907428120530643e-41,,68
7,4,0,tau,tau,"(1/3,2/3,0)",2.443019640210046e-41,2.443019640210046e-41,,68
7,4,0,tau,tau,"(1,0,0)",7.618158782519418e-43,7.618158782519418e-43,,68
7,4,0,tau,tau,"(0,1,0)",1.5635769175833676e-41,1.5635769175833676e-41,,68
7,4,1,e,e,agnostic,4.1034201960812785e-41,3.049202312240142e-41,2.7875113205732473e-41,68
7,4,1,e,e,"(1/3,2/3,0)",,,,68
7,4,1,e,e,"(1,0,0)",1.6722786454857182e-41,1.237528346523187e-41,9.814274211412592e-42,68
7,4,1,e,e,"(0,1,0)",3.5512014200886187e-41,2.0691279982463082e-41,2.6504101433180284e-41,68
7,4,1,e,mu,agnostic,3.8302099127667964e-41,2.6300515215919964e-41,2.7600196279816417e-41,68
7,4,1,e,mu,"(1/3,2/3,0)",3.879887268077e-41,2.7173076347801483e-41,2.7247471983910415e-41,68
7,4,1,e,mu,"(1,0,0)",3.7953867588236156e-41,2.7026571289599393e-41,2.6604511119348753e-41,68
7,4,1,e,mu,"(0,1,0)",3.9522387338230767e-41,2.8030314074170377e-41,2.832438966747925e-41,68
7,4,1,e,tau,agnostic,4.115968964077505e-41,2.920859256358533e-41,2.841247583594126e-41,68
7,4,1,e,tau,"(1/3,2/3,0)",3.6525946836053503e-41,2.496793620383501e-41,2.479664818649489e-41,68
7,4,1,e,tau,"(1,0,0)",4.175229324681628e-41,3.079214962159692e-41,2.948867336173229e-41,68
7,4,1,e,tau,"(0,1,0)",1.887807306094437e-41,1.2915548659104308e-41,1.27958636825954e-41,68
7,4,1,mu,e,agnostic,3.819194183372595e-41,2.693359815164045e-41,2.7075770102832216e-41,68
7,4,1,mu,e,"(1/3,2/3,0)",3.95996408521689e-41,2.79724079712473e-41,2.7848195231467405e-41,68
7,4,1,mu,e,"(1,0,0)",3.7626654980075846e-41,2.671173681868761e-41,2.6983761262972215e-41,68
7,4,1,mu,e,"(0,1,0)",3.8493882799050566e-41,2.671298295040898e-41,2.664735409455447e-41,68
7,4,1,mu,mu,agnostic,3.855584914544139e-41,2.6603855402920507e-41,2.6341566471132804e-41,68
7,4,1,mu,mu,"(1/3,2/3,0)",3.389363919278045e-41,2.2328597786814806e-41,2.337263386669125e-41,68
7,4,1,mu,mu,"(1,0,0)",2.9166539251909903e-41,1.5058952703175044e-41,1.489405755325027e-41,68
7,4,1,mu,mu,"(0,1,0)",1.3462835233280443e-41,7.610842749952768e-42,8.4354762732361e-42,68
7,4,1,mu,tau,agnostic,4.09754385699498e-41,2.870038321374577e-41,2.9484313185397806e-41,68
7,4,1,mu,tau,"(1/3,2/3,0)",,3.139857106890369e-41,,68
7,4,1,mu,tau,"(1,0,0)",1.476319220545282e-41,7.556910770354023e-42,1.171188603675089e-41,68
7,4,1,mu,tau,"(0,1,0)",3.2838042623473566e-41,2.4059774958022963e-41,1.8931568024024928e-41,68
7,4,1,tau,e,agnostic,4.1182066582598714e-41,2.9745544764750226e-41,2.9139644033916886e-41,68
7,4,1,tau,e,"(1/3,2/3,0)",3.6327567403746957e-41,2.4720993933998256e-41,2.4917059985752044e-41,68
7,4,1,tau,e,"(1,0,0)",4.1194377819312547e-41,2.9581185957859865e-41,2.9217164926458623e-41,68
7,4,1,tau,e,"(0,1,0)",1.9585513533544658e-41,1.3323436083693784e-41,1.311001308059993e-41,68
7,4,1,tau,mu,agnostic,4.111366517844304e-41,2.8387340835542425e-41,2.9167318798871915e-41,68
7,4,1,tau,mu,"(1/3,2/3,0)",,,,68
7,4,1,tau,mu,"(1,0,0)",1.3966554632275706e-41,7.065850523859502e-42,1.1097700357663498e-41,68
7,4,1,tau,mu,"(0,1,0)",3.2693032947023586e-41,2.344829718119415e-41,1.8895630755415674e-41,68
7,4,1,tau,tau,agnostic,3.3419117127930144e-41,2.2713981105735822e-41,2.2075316027112128e-41,68
7,4,1,tau,tau,"(1/3,2/3,0)",3.3414923308694384e-41,2.2591810582136088e-41,2.1828299688811096e-41,68
7,4,1,tau,tau,"(1,0,0)",2.388650681244492e-42,1.7379521579097573e-42,1.234846222105077e-42,68
7,4,1,tau,tau,"(0,1,0)",3.0834216993744386e-41,2.0474661169085776e-41,1.9158929536203483e-41,68
7,4,2,e,e,agnostic,4.195745034872973e-41,3.1000745491041177e-41,2.9424055182946186e-41,68
7,4,2,e,e,"(1/3,2/3,0)",4.2642204043772e-41,3.1366730447691496e-41,3.055857319472405e-41,68
7,4,2,e,e,"(1,0,0)",1.827837522160225e-41,1.430281032616159e-41,9.814932412186224e-42,68
7,4,2,e,e,"(0,1,0)",3.411758677033493e-41,2.2344506444479117e-41,2.2226037037233296e-41,68
7,4,2,e,mu,agnostic,3.808517879672991e-41,2.6808266574442887e-41,2.655019335366978e-41,68
7,4,2,e,mu,"(1/3,2/3,0)",3.816455135090591e-41,2.7051536730989203e-41,2.641043096857066e-41,68
7,4,2,e,mu,"(1,0,0)",3.7661351589963377e-41,2.6125692208983025e-41,2.689515245636324e-41,68
7,4,2,e,mu,"(0,1,0)",3.79835752880524e-41,2.702859067241337e-41,2.6751716435229725e-41,68
7,4,2,e,tau,agnostic,4.063103861995123e-41,2.9196394374638617e-41,2.787366259820138e-41,68
7,4,2,e,tau,"(1/3,2/3,0)",3.5589446208398276e-41,2.4691246248977776e-41,2.4581604423571566e-41,68
7,4,2,e,tau,"(1,0,0)",4.2325272894676817e-41,3.0598998331198164e-41,3.0965071690358727e-41,68
7,4,2,e,tau,"(0,1,0)",1.8850988900143916e-41,1.2654963962072812e-41,1.2907606540250288e-41,68
7,4,2,mu,e,agnostic,3.8274418022303305e-41,2.7093303797400483e-41,2.701727034419345e-41,68
7,4,2,mu,e,"(1/3,2/3,0)",3.8027550702444036e-41,2.6838305973133443e-41,2.7192068255903137e-41,68
7,4,2,mu,e,"(1,0,0)",3.7979508229455484e-41,2.7191346515886284e-41,2.7304640630572307e-41,68
7,4,2,mu,e,"(0,1,0)",3.8341727379738725e-41,2.5685957254694805e-41,2.7960625319570977e-41,68
7,4,2,mu,mu,agnostic,3.8067886295947467e-41,2.549666196507584e-41,2.607831406227293e-41,68
7,4,2,mu,mu,"(1/3,2/3,0)",3.4368937930292606e-41,2.158165582884884e-41,2.3985616245604827e-41,68
7,4,2,mu,mu,"(1,0,0)",2.4734989733242357e-41,1.2178592692206945e-41,1.0260308788691956e-41,68
7,4,2,mu,mu,"(0,1,0)",1.1804684051492884e-41,6.880629028331084e-42,6.904317712735697e-42,68
7,4,2,mu,tau,agnostic,4.0168513859873136e-41,2.816668250043393e-41,2.83069302958934e-41,68
7,4,2,mu,tau,"(1/3,2/3,0)",4.3035196982873396e-41,3.1036738981566777e-41,3.0969071797047326e-41,68
7,4,2,mu,tau,"(1,0,0)",1.389941056601135e-41,1.0697333898796759e-41,6.94474664498346e-42,68
7,4,2,mu,tau,"(0,1,0)",3.206983064231355e-41,2.1282072278975758e-41,2.0996473302438871e-41,68
7,4,2,tau,e,agnostic,4.118310731651807e-41,2.9163685172306463e-41,3.0108240658807047e-41,68
7,4,2,tau,e,"(1/3,2/3,0)",3.519012665250457e-41,2.4523395982503176e-41,2.4233203330589947e-41,68
7,4,2,tau,e,"(1,0,0)",4.18399577024777e-41,2.9124862535148137e-41,3.041514489809103e-41,68
7,4,2,tau,e,"(0,1,0)",1.906819289631691e-41,1.320888791440276e-41,1.2971608596676103e-41,68
7,4,2,tau,mu,agnostic,4.169523698345154e-41,2.9390878834811665e-41,3.00427037180077e-41,68
7,4,2,tau,mu,"(1/3,2/3,0)",,3.1078942359546604e-41,,68
7,4,2,tau,mu,"(1,0,0)",1.3802391830813954e-41,1.0857123376137722e-41,6.637039866871423e-42,68
7,4,2,tau,mu,"(0,1,0)",3.1679998104893686e-41,2.1782101396368723e-41,1.9932477441790667e-41,68
7,4,2,tau,tau,agnostic,3.336649296929474e-41,2.2149661679189819e-41,2.2239485976386896e-41,68
7,4,2,tau,tau,"(1/3,2/3,0)",3.3772253457493635e-41,2.2594357297513747e-41,2.290769234364345e-41,68
7,4,2,tau,tau,"(1,0,0)",1.4761094567625578e-42,1.0226252702053462e-42,9.428915275439884e-43,68
7,4,2,tau,tau,"(0,1,0)",2.929570158619762e-41,1.8664010828964439e-41,1.9315599299705024e-41,68
7,4,3,e,e,agnostic,4.1403011736473904e-41,2.9660641845784176e-41,2.919097092474034e-41,68
7,4,3,e,e,"(1/3,2/3,0)",4.3377405331513495e-41,3.1333101851267664e-41,3.139284221673418e-41,68
7,4,3,e,e,"(1,0,0)",1.6874325581718742e-41,1.2072487640547387e-41,1.087314524264765e-41,68
7,4,3,e,e,"(0,1,0)",3.530770602392618e-41,2.2941883750501837e-41,2.3681332276637656e-41,68
7,4,3,e,mu,agnostic,3.868669525875416e-41,2.711345412311545e-41,2.7357056699957657e-41,68
7,4,3,e,mu,"(1/3,2/3,0)",3.9045331963360036e-41,2.7672243417531087e-41,2.7559663514813957e-41,68
7,4,3,e,mu,"(1,0,0)",3.7933794499833776e-41,2.683246064168306e-41,2.696062786139908e-41,68
7,4,3,e,mu,"(0,1,0)",4.0210366935225965e-41,2.9167427674183965e-41,2.803888024680642e-41,68
7,4,3,e,tau,agnostic,4.1500329301202245e-41,2.98336872779107e-41,2.9866111266146864e-41,68
7,4,3,e,tau,"(1/3,2/3,0)",3.617339260042931e-41,2.507075559792572e-41,2.458923668697809e-41,68
7,4,3,e,tau,"(1,0,0)",4.044118402355688e-41,2.9148294215551776e-41,2.9882697656108874e-41,68
7,4,3,e,tau,"(0,1,0)",1.8942355695291319e-41,1.306101998644235e-41,1.3010826716201095e-41,68
7,4,3,mu,e,agnostic,3.8114187119754495e-41,2.6551731258269383e-41,2.6862306196143436e-41,68
7,4,3,mu,e,"(1/3,2/3,0)",3.799039997138424e-41,2.70851147112545e-41,2.666014969989476e-41,68
7,4,3,mu,e,"(1,0,0)",3.7615637009907847e-41,2.6287471637951193e-41,2.635369718869937e-41,68
7,4,3,mu,e,"(0,1,0)",3.877788052861047e-41,2.762783126318162e-41,2.719474782295421e-41,68
7,4,3,mu,mu,agnostic,3.840120984051425e-41,2.6302312186495807e-41,2.628765241550332e-41,68
7,4,3,mu,mu,"(1/3,2/3,0)",3.5140407019703525e-41,2.3949400077403297e-41,2.376914880850249e-41,68
7,4,3,mu,mu,"(1,0,0)",3.3000014531215357e-41,1.8566939333918694e-41,1.864172763704816e-41,68
7,4,3,mu,mu,"(0,1,0)",1.473683382906338e-41,8.651243992594919e-42,8.724467239931013e-42,68
7,4,3,mu,tau,agnostic,4.145615510138748e-41,2.9513123107714156e-41,2.940932147684665e-41,68
7,4,3,mu,tau,"(1/3,2/3,0)",,,,68
7,4,3,mu,tau,"(1,0,0)",1.35811716082767e-41,8.459492714016135e-42,9.236178595173615e-42,68
7,4,3,mu,tau,"(0,1,0)",3.2409284669047836e-41,2.1698108457962532e-41,2.0864150040301422e-41,68
7,4,3,tau,e,agnostic,4.0787295895037636e-41,2.8910582966313106e-41,2.8638940936735176e-41,68
7,4,3,tau,e,"(1/3,2/3,0)",3.6300257926735245e-41,2.461396122488383e-41,2.528173396597998e-41,68
7,4,3,tau,e,"(1,0,0)",4.178201711502543e-41,2.9386434613907585e-41,3.0592791625225757e-41,68
7,4,3,tau,e,"(0,1,0)",1.873591277642837e-41,1.245411632040314e-41,1.2722566213957408e-41,68
7,4,3,tau,mu,agnostic,4.11716492883558e-41,2.98589308600875e-41,2.8780833164141407e-41,68
7,4,3,tau,mu,"(1/3,2/3,0)",,,,68
7,4,3,tau,mu,"(1,0,0)",1.3608814291355136e-41,8.52739242850513e-42,9.260894255596939e-42,68
7,4,3,tau,mu,"(0,1,0)",3.2359011801363197e-41,2.1804747041927763e-41,2.096048888870764e-41,68
7,4,3,tau,tau,agnostic,3.5456132668222307e-41,2.363473120054235e-41,2.42345467851166e-41,68
7,4,3,tau,tau,"(1/3,2/3,0)",3.529061977876685e-41,2.362357543153551e-41,2.416003332877046e-41,68
7,4,3,tau,tau,"(1,0,0)",2.6900310398922694e-42,1.6911485316948076e-42,1.6373641083213976e-42,68
7,4,3,tau,tau,"(0,1,0)",3.2267503971162917e-41,2.1073703948024904e-41,2.055428289240546e-41,68
7,4,4,e,e,agnostic,4.1932293309997535e-41,2.9456175329172547e-41,3.0142554799887536e-41,68
7,4,4,e,e,"(1/3,2/3,0)",,,,68
7,4,4,e,e,"(1,0,0)",1.870529488907107e-41,1.206024844266277e-41,1.3189761169419764e-41,68
7,4,4,e,e,"(0,1,0)",3.6146541493194143e-41,2.3728998978557593e-41,2.434246740335622e-41,68
7,4,4,e,mu,agnostic,3.696908460160998e-41,2.5123101152718984e-41,2.54577449201256e-41,68
7,4,4,e,mu,"(1/3,2/3,0)",3.5770560809336407e-41,2.406723719174514e-41,2.468827089626797e-41,68
7,4,4,e,mu,"(1,0,0)",3.609843907916025e-41,2.5090480439314027e-41,2.4886108294679257e-41,68
7,4,4,e,mu,"(0,1,0)",3.7076053687479247e-41,2.590289235936328e-41,2.538064798133908e-41,68
7,4,4,e,tau,agnostic,4.181079326781128e-41,2.9226195532345957e-41,3.063011227307272e-41,68
7,4,4,e,tau,"(1/3,2/3,0)",3.5418095892277976e-41,2.43931970007002e-41,2.326422546975322e-41,68
7,4,4,e,tau,"(1,0,0)",4.231642185777403e-41,3.0946164520751027e-41,3.0723827005950747e-41,68
7,4,4,e,tau,"(0,1,0)",1.6755135493723831e-41,1.0981082496152742e-41,1.1550132992413295e-41,68
7,4,4,mu,e,agnostic,3.6346643533173815e-41,2.4520026377223844e-41,2.5083923101932114e-41,68
7,4,4,mu,e,"(1/3,2/3,0)",3.7504829135056825e-41,2.587118664641129e-41,2.601596466775333e-41,68
7,4,4,mu,e,"(1,0,0)",3.5845745084413416e-41,2.467923781669917e-41,2.4445571755568204e-41,68
7,4,4,mu,e,"(0,1,0)",3.6563159706802867e-41,2.4913068863168154e-41,2.5794570438052916e-41,68
7,4,4,mu,mu,agnostic,3.9054341530250075e-41,2.676277536794243e-41,2.681444319008605e-41,68
7,4,4,mu,mu,"(1/3,2/3,0)",3.637434224857899e-41,2.4188649603447743e-41,2.3849179712555927e-41,68
7,4,4,mu,mu,"(1,0,0)",3.1979845981682157e-41,1.8783970150861783e-41,1.8945497793765783e-41,68
7,4,4,mu,mu,"(0,1,0)",1.3770585105128976e-41,8.519204190868151e-42,8.685619859338051e-42,68
7,4,4,mu,tau,agnostic,4.1728336037865555e-41,2.9378452394923957e-41,2.894911838345309e-41,68
7,4,4,mu,tau,"(1/3,2/3,0)",,3.1404586671722193e-41,,68
7,4,4,mu,tau,"(1,0,0)",1.5836449549943276e-41,8.949708058810759e-42,1.1284681014000859e-41,68
7,4,4,mu,tau,"(0,1,0)",3.2457891953433507e-41,2.1120525286952563e-41,2.2017862995085292e-41,68
7,4,4,tau,e,agnostic,4.2347958028283927e-41,2.9832034395564217e-41,3.037320955076893e-41,68
7,4,4,tau,e,"(1/3,2/3,0)",3.5729068910748635e-41,2.392586867106016e-41,2.432192002697376e-41,68
7,4,4,tau,e,"(1,0,0)",,3.129971044005481e-41,,68
7,4,4,tau,e,"(0,1,0)",1.6235123501018417e-41,1.0976098113653194e-41,1.0984723142687812e-41,68
7,4,4,tau,mu,agnostic,4.125715713720825e-41,2.962059060909908e-41,3.0321638444853674e-41,68
7,4,4,tau,mu,"(1/3,2/3,0)",,,3.142382820947134e-41,68
7,4,4,tau,mu,"(1,0,0)",1.6108736638751587e-41,9.137359341741521e-42,1.1630987659392586e-41,68
7,4,4,tau,mu,"(0,1,0)",3.2191982343774207e-41,2.1146731844154938e-41,2.13284340762858e-41,68
7,4,4,tau,tau,agnostic,3.4964966607114674e-41,2.3356267072146105e-41,2.335864361691368e-41,68
7,4,4,tau,tau,"(1/3,2/3,0)",3.548342709866622e-41,2.475443067243129e-41,2.3199430342698764e-41,68
7,4,4,tau,tau,"(1,0,0)",7.289611497078132e-42,3.669217066423767e-42,3.5305489066050947e-42,68
7,4,4,tau,tau,"(0,1,0)",3.0635121505797737e-41,1.9264539141247616e-41,1.9482067737293848e-41,68
